Source IP,Destination IP,Type,Record,Size (bytes),Domain,Time Stamp,Z-value
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:44:48.703143,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:44:52.440591,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:44:52.907049,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:44:56.381123,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:44:56.851009,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:45:04.272618,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:45:04.742253,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:45:09.627634,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:45:10.094224,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:45:13.091481,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:45:13.665437,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:45:19.829806,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:45:20.289733,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:45:25.546328,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:45:26.012062,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:45:33.243775,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:45:33.708540,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:45:38.827846,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:45:39.297600,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:45:45.926669,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:45:46.384265,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:45:49.183522,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:45:49.636818,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:45:57.036568,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:45:57.503497,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:46:00.949178,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:46:01.408265,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:46:04.148220,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:46:04.605664,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:46:09.247280,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:46:09.718814,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:46:15.925116,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:46:16.380916,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:46:21.084911,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:46:21.538941,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:46:25.546861,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:46:26.009302,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:46:31.046018,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:46:31.511348,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:46:36.129495,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:46:36.576368,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:46:43.820678,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:46:44.286309,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:46:48.714725,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:46:49.171067,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:46:56.458314,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:46:56.915509,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:47:01.278251,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:47:01.744435,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:47:05.203584,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:47:05.661948,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:47:08.348792,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:47:08.797610,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:47:13.277818,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:47:13.803689,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:47:20.594093,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:47:21.047410,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:47:25.908451,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:47:26.350723,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:47:32.357709,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:47:32.831657,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:47:38.098764,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:47:38.557057,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:47:45.346958,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:47:45.816937,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:47:51.510809,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:47:51.988370,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:47:57.179288,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:47:57.637131,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:48:01.673776,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:48:02.142567,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:48:07.013374,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:48:07.476111,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:48:11.966955,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:48:12.595425,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:48:15.871323,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:48:16.346932,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:48:19.161127,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:48:19.623009,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:48:24.036681,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:48:24.519662,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:48:31.671752,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:48:32.132465,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:48:36.770763,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:48:37.224078,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:48:43.184047,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:48:43.639924,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:48:50.969387,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:48:51.428922,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:48:54.111518,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:48:54.563059,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:48:59.201032,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:48:59.653860,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:49:04.943289,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:49:05.394066,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:49:09.013778,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:49:09.476277,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:49:16.010792,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:49:16.478796,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:49:21.869390,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:49:22.333539,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:49:26.916412,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:49:27.377180,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:49:32.946240,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:49:33.432648,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:49:39.529832,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:49:39.977296,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:49:42.987081,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:49:43.446604,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:49:49.042118,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:49:49.500705,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:49:55.982530,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:49:56.431102,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:50:02.514615,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:50:02.981112,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:50:07.192523,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:50:07.657993,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:50:11.766364,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:50:12.233016,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:50:17.315507,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:50:17.781022,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:50:24.713353,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:50:25.161932,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:50:27.997453,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:50:28.460066,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:50:34.520824,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:50:34.998497,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:50:37.855049,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:50:38.310058,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:50:41.961874,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:50:42.419285,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:50:46.173358,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:50:46.619236,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:50:51.202572,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:50:51.654265,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:50:57.116859,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:50:57.576051,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:51:00.723954,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:51:01.187812,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:51:08.694084,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:51:09.189099,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:51:13.844372,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:51:14.297737,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:51:20.365962,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:51:20.822472,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:51:24.324529,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:51:24.787363,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:51:28.136049,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:51:28.591520,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:51:35.466699,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:51:35.923461,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:51:38.832527,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:51:39.291308,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:51:43.220724,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:51:43.697086,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:51:47.551597,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:51:48.017470,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:51:50.599010,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:51:51.063441,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:51:57.633411,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:51:58.097882,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:52:04.575259,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:52:05.039139,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:52:08.614275,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:52:09.069199,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:52:15.738415,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:52:16.207857,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:52:23.604180,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:52:24.062113,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:52:27.657476,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:52:28.115208,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:52:33.288569,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:52:33.745392,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:52:37.221906,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:52:37.675572,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:52:42.165523,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:52:42.633059,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:52:48.572483,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:52:49.026886,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:52:55.483828,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:52:55.957470,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:53:02.284904,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:53:02.734911,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:53:07.859223,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:53:08.318896,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:53:12.574298,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:53:13.377466,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:53:17.927692,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:53:18.386438,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:53:25.623112,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:53:26.093343,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:53:31.565006,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:53:32.027174,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:53:35.160243,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:53:35.617327,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:53:40.430970,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:53:40.917381,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:53:44.901632,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:53:45.377246,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:53:51.889139,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:53:52.358158,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:53:56.412836,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:53:56.872216,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:54:03.459192,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:54:03.910271,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:54:10.805877,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:54:11.254919,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:54:14.807767,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:54:15.269364,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:54:19.086275,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:54:19.553499,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:54:22.088089,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:54:22.536936,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:54:26.092520,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:54:26.542819,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:54:29.512389,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:54:29.967263,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:54:36.426531,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:54:36.885077,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:54:40.649643,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:54:41.109702,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:54:47.620127,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:54:48.076360,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:54:53.590445,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:54:54.042785,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:54:58.513993,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:54:58.966108,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:55:02.678575,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:55:03.146945,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:55:06.590161,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:55:07.049035,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:55:11.675608,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:55:12.136747,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:55:15.822008,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:55:16.298915,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:55:19.674076,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:55:20.156999,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:55:23.543210,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:55:24.001400,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:55:27.842438,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:55:28.307630,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:55:35.643635,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:55:36.103166,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:55:40.634003,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:55:41.088588,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:55:45.107146,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:55:45.570065,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:55:50.100396,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:55:50.562527,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:55:55.945778,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:55:56.392118,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:56:01.605843,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:56:02.064959,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:56:07.083475,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:56:07.548359,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:56:10.987996,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:56:11.461217,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:56:14.764265,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:56:15.212587,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:56:22.199125,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:56:22.667571,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:56:29.741488,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:56:30.205900,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:56:37.398267,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:56:37.850868,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:56:43.040336,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:56:43.494505,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:56:47.833693,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:56:48.317717,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:56:52.633004,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:56:53.085760,0
192.168.2.115,172.208.51.75,Request,A,82,www.timeserversync.com,2025-08-04 11:56:58.928357,0
172.208.51.75,192.168.2.115,Response,A,158,www.timeserversync.com,2025-08-04 11:56:59.387378,0
